BBBY,2015,5.266666666666666666666666667,72482.854,38.88,13.08,12.66,1.81,2.46,28.65,19.77,3.28,-3.73,-6.34,5.85,nan,2.78,60.42,28.74,59.41,2.1,0.51,0.55,nan,56.83,nan,7.3,1.81,-0.003523316062176165803108808290
BBBY,2014,6.175,69710.435,39.69,14.04,14.03,1.82,1.61,25.49,25.49,5.4,-1.44,-1.49,5.04,nan,2.76,60.02,28.95,37.99,2.07,0.47,nan,nan,53.08,nan,7.55,1.82,-0.3665485099120388604437442563
BBBY,2013,7.358333333333333333333333333,66766.067,40.21,15.01,14.97,1.82,1.54,25.94,25.94,14.89,4.45,4.88,12.32,nan,3.25,61.58,26.04,35.04,2.37,0.62,nan,nan,46.58,nan,8.19,1.82,-0.05143212951432129514321295143
BBBY,2012,8.075,64621.020,41.38,16.51,16.52,1.67,1.46,25.2,25.18,8.46,21.72,25.05,32.25,nan,2.56,72.37,23.39,31.48,3.09,1.31,nan,nan,47.9,nan,8.21,1.67,0.4362368091575746735825433733
BGFV,2016,4.866666666666666666666666667,74497.901,31.77,2.89,2.74,2.32,2.11,8.36,7.49,-0.76,11.11,10.39,10.0,nan,1.38,74.84,43.25,52.71,1.73,0.11,0.06,4.71,52.19,77.42,12.73,2.32,-0.5619596541786743515850144092
BGFV,2015,5.266666666666666666666666667,72482.854,31.58,2.58,2.4,2.29,2.24,7.77,6.3,5.24,5.42,2.83,4.48,nan,2.39,77.31,36.16,55.32,2.14,0.13,0.29,5.3,47.25,68.93,12.83,2.29,0.7367367367367367367367367367
BGFV,2014,6.175,69710.435,32.05,2.57,2.4,2.18,2.34,7.71,6.36,-1.56,-46.92,-46.77,-47.24,nan,2.31,78.51,35.99,57.2,2.18,0.17,0.34,5.97,54.17,61.15,12.7,2.18,-0.3171565276828434723171565277
BGFV,2013,7.358333333333333333333333333,66766.067,33.09,4.77,4.6,2.34,2.32,15.74,12.8,5.62,82.61,87.37,84.06,nan,2.22,78.08,39.9,56.83,1.96,0.15,0.23,5.81,54.23,62.87,13.45,2.34,-0.2618567103935418768920282543
BGFV,2012,8.075,64621.020,32.19,2.76,2.53,2.35,2.47,9.29,7.39,4.25,35.5,27.77,30.19,nan,1.37,76.72,39.83,59.57,1.93,0.14,0.3,5.51,48.73,66.22,12.76,2.35,0.5129770992366412213740458015
BHTG,2016,4.866666666666666666666666667,74497.901,25.56,-264.09,-300.67,0.98,nan,nan,nan,48.18,nan,nan,nan,nan,0.36,46.78,246.45,548.93,0.19,0.07,nan,33.56,264.41,10.88,2.26,0.98,0.7422222222222222222222222222
BHTG,2015,5.266666666666666666666666667,72482.854,12.43,-312.22,-330.35,1.5,nan,nan,nan,nan,nan,nan,nan,nan,1.21,34.51,284.36,369.99,0.12,0.06,nan,49.73,168.51,7.34,1.67,1.5,-0.5263157894736842105263157895
BJRI,2016,4.866666666666666666666666667,74497.901,19.3,6.54,6.15,1.43,2.58,15.41,10.85,7.99,2.46,0.51,8.67,-29.54,11.01,10.87,17.73,61.22,0.61,0.29,0.54,6.39,14.61,57.12,1.71,1.43,-0.08657465495608531994981179423
BJRI,2015,5.266666666666666666666666667,72482.854,19.89,6.86,6.75,1.38,2.15,13.63,11.01,8.75,68.66,65.44,78.35,245.37,9.36,13.64,17.15,53.57,0.8,0.51,0.32,7.18,16.7,50.85,1.67,1.38,-0.08327582240625718886588451806
BJRI,2014,6.175,69710.435,17.95,4.42,4.3,1.34,1.86,7.3,6.33,9.09,34.79,30.33,32.88,nan,10.42,12.57,16.54,46.11,0.76,0.46,0.17,5.96,17.33,61.22,1.6,1.34,-0.1342362079267078271260705039
