AMKR,2014,6.175,69710.435,17.67,7.08,4.35,0.89,3.26,12.56,8.0,5.85,-4.59,19.3,10.0,nan,21.76,32.95,19.35,69.17,1.71,1.31,1.37,49.67,47.76,7.35,1.49,0.89,-0.1436619718309859154929577465
AMKR,2013,7.358333333333333333333333333,66766.067,18.42,7.85,4.19,0.92,3.59,13.48,7.89,7.14,52.01,161.36,108.33,nan,19.15,35.96,20.23,72.08,1.78,1.44,1.67,47.64,60.91,7.66,1.55,0.92,0.1582381729200652528548123980
AMKR,2012,8.075,64621.020,15.36,5.53,1.96,0.95,4.6,6.16,5.23,-0.61,-21.16,-54.45,-38.46,nan,19.33,36.08,21.64,78.19,1.67,1.25,2.35,47.31,67.52,7.71,1.59,0.95,0.4457547169811320754716981132
ASYS,2016,4.866666666666666666666666667,74497.901,28.31,-6.57,-4.53,0.99,1.77,-10.02,-8.79,14.71,nan,nan,nan,nan,0.81,70.02,31.68,44.19,2.18,1.42,0.14,48.74,65.68,7.49,7.14,0.99,1.369411764705882352941176471
ASYS,2015,5.266666666666666666666666667,72482.854,25.75,-12.34,-4.58,0.97,1.72,-12.14,-10.59,85.63,nan,nan,nan,nan,0.58,68.31,31.34,42.03,2.18,1.42,0.12,40.69,50.73,8.97,7.62,0.97,-0.3210862619808306709265175719
ASYS,2014,6.175,69710.435,20.58,-23.17,-23.1,0.56,1.63,-21.34,-21.4,62.37,nan,nan,nan,nan,0.82,72.77,36.23,39.71,1.97,1.3,nan,44.33,46.67,8.23,5.43,0.56,-0.3862745098039215686274509804
ASYS,2013,7.358333333333333333333333333,66766.067,12.39,-54.92,-57.03,0.29,1.65,-26.78,-26.78,-57.32,nan,nan,nan,nan,0.51,75.89,37.14,39.67,2.04,1.28,nan,64.59,67.36,5.65,2.97,0.29,0.4655172413793103448275862069
ASYS,2012,8.075,64621.020,11.27,-33.79,-40.37,0.48,1.56,-23.14,-23.14,-66.95,nan,nan,nan,nan,1.6,79.71,33.37,35.22,2.41,1.53,nan,49.09,37.1,7.44,6.51,0.48,1.161490683229813664596273292
ADI,2016,4.866666666666666666666666667,74497.901,65.1,30.45,27.97,0.46,1.54,16.83,14.8,-0.4,25.39,23.65,25.45,53.02,3.72,62.42,9.82,35.19,6.35,5.79,0.34,50.36,52.83,7.25,5.34,0.46,0.2259708069402368493527953732
ADI,2015,5.266666666666666666666666667,72482.854,65.77,24.19,23.58,0.49,1.39,14.18,11.93,19.91,5.2,10.74,11.11,8.67,4.48,57.77,15.77,28.17,3.66,3.14,0.1,45.86,48.61,7.96,5.42,0.49,0.3127259580621836587129428778
ADI,2014,6.175,69710.435,63.89,27.57,25.46,0.43,1.44,13.25,11.54,8.77,0.88,-6.56,-7.48,-12.11,6.21,55.57,10.34,30.64,5.38,4.6,0.18,45.98,45.68,7.94,5.07,0.43,-0.003602305475504322766570605187
ADI,2013,7.358333333333333333333333333,66766.067,64.26,29.73,30.96,0.44,1.35,15.13,12.95,-2.5,-5.95,3.42,0.47,15.67,4.67,85.75,8.94,25.73,9.59,8.78,0.18,46.08,45.96,7.92,5.22,0.44,0.09012369919497349302964853721
ADI,2012,8.075,64621.020,64.45,30.82,30.12,0.5,1.35,16.36,13.67,-9.76,-22.51,-24.92,-24.2,-12.24,4.89,83.56,9.34,25.89,8.94,8.08,0.19,46.5,43.73,7.85,5.51,0.5,0.2108892058963385639562529719
ANSS,2016,4.866666666666666666666666667,74497.901,85.14,38.06,38.48,0.36,1.27,12.07,11.94,4.85,6.38,5.19,8.33,-1.99,1.26,41.76,19.25,21.14,2.17,2.12,nan,36.69,15.24,9.95,16.95,0.36,0.5957400800086495837387825711
ANSS,2015,5.266666666666666666666666667,72482.854,84.38,37.52,37.84,0.34,1.24,11.45,11.37,0.72,1.79,-0.85,2.22,-2.2,1.71,39.43,17.73,19.62,2.22,2.18,nan,37.32,10.27,9.78,14.9,0.34,-0.0001081081081081081081081081081
ANSS,2014,6.175,69710.435,83.61,37.12,37.19,0.34,1.25,11.7,11.63,8.68,7.95,3.82,4.65,18.13,2.78,40.03,16.77,20.06,2.39,2.28,nan,38.81,13.52,9.4,13.06,0.34,0.1280487804878048780487804878
ANSS,2013,7.358333333333333333333333333,66766.067,82.97,37.37,37.44,0.32,1.27,12.04,11.97,7.92,9.38,20.56,20.56,10.82,3.35,39.22,16.18,21.53,2.42,2.36,nan,41.2,16.0,8.86,13.16,0.32,-0.05963302752293577981651376147
ANSS,2012,8.075,64621.020,82.52,36.87,36.78,0.32,1.34,11.01,10.62,15.41,10.81,12.62,12.04,-3.91,3.0,35.03,18.31,25.59,1.91,1.86,nan,41.44,15.58,8.81,16.3,0.32,0.2949212949212949212949212949
